Symbol,Name,Market
311320,지오엘리먼트,KOSDAQ
036120,서울평가정보,KOSDAQ
122310,제노레이,KOSDAQ
222110,팬젠,KOSDAQ
320000,한울반도체,KOSDAQ
032540,TJ미디어,KOSDAQ
100220,비상교육,KOSPI
294140,레몬,KOSDAQ
351870,차이커뮤니케이션,KOSDAQ
024900,디와이덕양,KOSPI
185490,아이진,KOSDAQ
016250,SGC E&C,KOSDAQ
052220,iMBC,KOSDAQ
105740,디케이락,KOSDAQ
446540,메가터치,KOSDAQ
043910,자연과환경,KOSDAQ
192250,케이사인,KOSDAQ
016090,대현,KOSPI
038880,아이에이,KOSDAQ
265740,엔에프씨,KOSDAQ
204020,그리티,KOSDAQ
041460,한국전자인증,KOSDAQ
317830,에스피시스템스,KOSDAQ
195990,에이비프로바이오,KOSDAQ
053260,금강철강,KOSDAQ
382480,지아이텍,KOSDAQ
260930,씨티케이,KOSDAQ
078860,엔에스이엔엠,KOSDAQ
251630,브이원텍,KOSDAQ
129260,인터지스,KOSPI
007370,진양제약,KOSDAQ
417840,저스템,KOSDAQ
222810,세토피아,KOSDAQ
043260,성호전자,KOSDAQ
012210,삼미금속,KONEX
042940,상지건설,KOSDAQ
043650,국순당,KOSDAQ
412540,제일엠앤에스,KOSDAQ
002230,피에스텍,KOSDAQ
039240,경남스틸,KOSDAQ
004870,티웨이홀딩스,KOSPI
261780,차백신연구소,KOSDAQ
196300,HLB펩,KOSDAQ
171120,라이온켐텍,KOSDAQ
010280,아이티센엔텍,KOSDAQ
223250,드림씨아이에스,KOSDAQ
219130,타이거일렉,KOSDAQ
004540,깨끗한나라,KOSPI
002795,아모레퍼시픽홀딩스우,KOSPI
111110,호전실업,KOSPI
054040,한국컴퓨터,KOSDAQ
388870,파로스아이바이오,KOSDAQ
148780,비큐AI,KOSDAQ
024830,세원물산,KOSDAQ
031820,아이티센씨티에스,KOSPI
376930,노을,KOSDAQ
288620,에스퓨얼셀,KOSDAQ
001470,삼부토건,KOSPI
049630,재영솔루텍,KOSDAQ
222160,NPX,KOSDAQ
187870,디바이스,KOSDAQ
188040,바이오포트,KOSDAQ
219750,한국비티비,KOSDAQ
388790,라이콤,KOSDAQ
036670,삼양케이씨아이,KOSDAQ
302430,이노메트리,KOSDAQ
442900,미래에셋드림스팩1호,KOSDAQ
000230,일동홀딩스,KOSPI
330730,스톤브릿지벤처스,KOSDAQ
263050,유틸렉스,KOSDAQ
012790,신일제약,KOSDAQ
094840,슈프리마에이치큐,KOSDAQ
451220,아이엠티,KOSDAQ
066310,큐에스아이,KOSDAQ
062970,한국첨단소재,KOSDAQ
001275,부국증권우,KOSPI
004590,한국가구,KOSDAQ
004720,팜젠사이언스,KOSPI
307180,아이엘,KOSDAQ
037950,엘컴텍,KOSDAQ
064240,홈캐스트,KOSDAQ
097780,에코볼트,KOSDAQ
071090,하이스틸,KOSPI
203690,아크솔루션스,KOSDAQ
000220,유유제약,KOSPI
105330,케이엔더블유,KOSDAQ
020710,시공테크,KOSDAQ
189980,흥국에프엔비,KOSDAQ
37550L,DL이앤씨2우(전환),KOSPI
263600,덕우전자,KOSDAQ
186230,그린플러스,KOSDAQ
091440,한울소재과학,KOSDAQ
013870,지엠비코리아,KOSPI
003560,IHQ,KOSPI
081150,티플랙스,KOSDAQ
419080,엔젯,KOSDAQ
007820,에스엠코어,KOSDAQ
475460,미트박스,KOSDAQ
104540,코렌텍,KOSDAQ
301300,바이브컴퍼니,KOSDAQ
333620,엔시스,KOSDAQ
011320,유니크,KOSDAQ
066980,한성크린텍,KOSDAQ
365270,큐라클,KOSDAQ
078935,GS우,KOSPI
101330,모베이스,KOSDAQ
001550,조비,KOSPI
33626K,두산퓨얼셀1우,KOSPI
052790,액토즈소프트,KOSDAQ
040910,아이씨디,KOSDAQ
128660,피제이메탈,KOSDAQ
950200,소마젠,KOSDAQ
109860,동일금속,KOSDAQ
001290,상상인증권,KOSPI
021880,메이슨캐피탈,KOSDAQ
175250,아이큐어,KOSDAQ
101670,하이드로리튬,KOSDAQ
208860,엔지스테크널러지,KOSDAQ
218150,미래생명자원,KOSDAQ
019175,신풍제약우,KOSPI
466410,사이냅소프트,KOSDAQ
036710,심텍홀딩스,KOSDAQ
015710,코콤,KOSDAQ
131400,이브이첨단소재,KOSDAQ
010470,오리콤,KOSDAQ
007980,TP,KOSPI
004450,삼화왕관,KOSPI
364950,에이아이코리아,KOSDAQ
054300,팬스타엔터프라이즈,KOSDAQ
009190,대양금속,KOSPI
101000,KS인더스트리,KOSDAQ
148250,알엔투테크놀로지,KOSDAQ
389030,지니너스,KOSDAQ
054540,삼영엠텍,KOSDAQ
068330,일신바이오,KOSDAQ
001380,SG글로벌,KOSPI
039420,케이엘넷,KOSDAQ
063440,SM Life Design,KOSDAQ
009770,삼정펄프,KOSPI
003780,진양산업,KOSPI
290660,네오펙트,KOSDAQ
010770,평화홀딩스,KOSPI
452400,이닉스,KOSDAQ
050960,수산아이앤티,KOSDAQ
217330,싸이토젠,KOSDAQ
072470,우리산업홀딩스,KOSDAQ
037440,희림,KOSDAQ
241690,유니테크노,KOSDAQ
198440,강동씨앤엘,KOSDAQ
037350,성도이엔지,KOSDAQ
153710,옵티팜,KOSDAQ
011300,성안머티리얼스,KOSPI
417970,모델솔루션,KOSDAQ
092440,기신정기,KOSPI
357580,아모센스,KOSDAQ
017480,삼현철강,KOSDAQ
172670,에이엘티,KOSDAQ
054930,유신,KOSDAQ
000910,유니온,KOSPI
002220,한일철강,KOSPI
142760,모아라이프플러스,KOSDAQ
419120,산돌,KOSDAQ
234920,자이글,KOSDAQ
005750,대림바스,KOSPI
080530,코디,KOSDAQ
291230,엔피,KOSDAQ
009180,한솔로지스틱스,KOSPI
024740,한일단조,KOSDAQ
391710,코닉오토메이션,KOSDAQ
127980,화인써키트,KOSDAQ
033830,티비씨,KOSDAQ
006370,대구백화점,KOSPI
115440,우리넷,KOSDAQ
004910,조광페인트,KOSPI
241790,티이엠씨씨엔에스,KOSDAQ
036010,아비코전자,KOSDAQ
102280,쌍방울,KOSPI
369370,블리츠웨이엔터테인먼트,KOSDAQ
002140,고려산업,KOSPI
219550,디와이디,KOSDAQ
294630,서남,KOSDAQ
019990,에너토크,KOSDAQ
044060,조광ILI,KOSDAQ
000850,화천기공,KOSPI
053980,오상자이엘,KOSDAQ
311390,네오크레마,KOSDAQ
373200,엑스플러스,KOSDAQ
073640,테라사이언스,KOSDAQ
024840,KBI메탈,KOSDAQ
088390,이녹스,KOSDAQ
011420,갤럭시아에스엠,KOSPI
065530,와이어블,KOSDAQ
465480,인스피언,KOSDAQ
189690,포시에스,KOSDAQ
094940,푸른기술,KOSDAQ
348080,큐라티스,KOSDAQ
009835,한화솔루션우,KOSPI
090410,덕신이피씨,KOSDAQ
155650,와이엠씨,KOSDAQ
236810,엔비티,KOSDAQ
101170,우림피티에스,KOSDAQ
000725,현대건설우,KOSPI
318020,포인트모바일,KOSDAQ
095270,웨이브일렉트로,KOSDAQ
256630,포인트엔지니어링,KOSDAQ
047770,코데즈컴바인,KOSDAQ
457370,한켐,KOSDAQ
013720,THE CUBE&,KOSDAQ
059120,아진엑스텍,KOSDAQ
004060,SG세계물산,KOSPI
000890,보해양조,KOSPI
105760,포스뱅크,KOSDAQ
357250,미래에셋맵스리츠,KOSPI
250000,보라티알,KOSDAQ
038070,서린바이오,KOSDAQ
246690,TS인베스트먼트,KOSDAQ
226360,KH 건설,KOSDAQ
318160,셀바이오휴먼텍,KOSDAQ
089150,케이씨티,KOSDAQ
263700,케어랩스,KOSDAQ
352700,씨앤투스,KOSDAQ
340360,다보링크,KOSDAQ
042110,에스씨디,KOSDAQ
177900,쓰리에이로직스,KOSDAQ
003010,혜인,KOSPI
300080,플리토,KOSDAQ
277070,린드먼아시아,KOSDAQ
091090,세원이앤씨,KOSPI
064480,브리지텍,KOSDAQ
013700,까뮤이앤씨,KOSPI
004770,써니전자,KOSPI
171010,램테크놀러지,KOSDAQ
227950,엔투텍,KOSDAQ
059270,해성에어로보틱스,KOSDAQ
237820,플레이디,KOSDAQ
047400,유니온머티리얼,KOSPI
120115,코오롱인더우,KOSPI
043100,알파녹스,KOSDAQ
072130,유엔젤,KOSPI
109960,AP헬스케어,KOSDAQ
010240,흥국,KOSDAQ
224110,에이텍모빌리티,KOSDAQ
462510,라메디텍,KOSDAQ
361570,알비더블유,KOSDAQ
090470,제이스텍,KOSDAQ
039010,현대에이치티,KOSDAQ
049550,잉크테크,KOSDAQ
239610,에이치엘사이언스,KOSDAQ
239340,이스트에이드,KOSDAQ
017650,대림제지,KOSDAQ
001210,금호전기,KOSPI
085310,엔케이,KOSPI
068050,팬엔터테인먼트,KOSDAQ
317850,대모,KOSDAQ
052770,아이톡시,KOSDAQ
072990,에이치시티,KOSDAQ
075180,새론오토모티브,KOSPI
450520,인스웨이브,KOSDAQ
260660,알리코제약,KOSDAQ
290090,트윔,KOSDAQ
066130,하츠,KOSDAQ
450330,하스,KOSDAQ
129920,대성하이텍,KOSDAQ
087260,모바일어플라이언스,KOSDAQ
055490,테이팩스,KOSPI
160550,NEW,KOSDAQ
307870,비투엔,KOSDAQ
481850,신한글로벌액티브리츠,KOSPI
000950,전방,KOSPI
199480,뱅크웨어글로벌,KOSDAQ
246720,아스타,KOSDAQ
043200,파루,KOSDAQ
212560,네오오토,KOSDAQ
155660,DSR,KOSPI
455180,케이지에이,KOSDAQ
007680,대원,KOSDAQ
003310,대주산업,KOSDAQ
065130,탑엔지니어링,KOSDAQ
111870,KH 미래물산,KOSDAQ
217190,제너셈,KOSDAQ
041650,상신브레이크,KOSPI
150900,파수,KOSDAQ
309930,오하임앤컴퍼니,KOSDAQ
134790,시디즈,KOSPI
021050,서원,KOSPI
363250,진시스템,KOSDAQ
206400,베노티앤알,KOSDAQ
465770,STX그린로지스,KOSPI
018500,동원금속,KOSPI
180060,탑선,KONEX
332370,아이디피,KOSDAQ
096630,에스코넥,KOSDAQ
263690,디알젬,KOSDAQ
002760,보락,KOSPI
040610,SG&G,KOSDAQ
474610,RF시스템즈,KOSDAQ
008250,이건산업,KOSPI
378850,화승알앤에이,KOSPI
050110,캠시스,KOSDAQ
066910,손오공,KOSDAQ
351330,이삭엔지니어링,KOSDAQ
004780,대륙제관,KOSDAQ
000650,천일고속,KOSPI
069920,엑시온그룹,KOSDAQ
376290,씨유테크,KOSDAQ
004920,씨아이테크,KOSPI
065370,위세아이텍,KOSDAQ
052670,제일바이오,KOSDAQ
321370,센서뷰,KOSDAQ
004440,삼일씨엔에스,KOSPI
067920,이글루,KOSDAQ
053270,구영테크,KOSDAQ
037330,인지디스플레,KOSDAQ
321260,프로이천,KOSDAQ
006740,영풍제지,KOSPI
024910,경창산업,KOSDAQ
037030,파워넷,KOSDAQ
071670,에이테크솔루션,KOSDAQ
056730,CNT85,KOSDAQ
28513K,SK케미칼우,KOSPI
173940,에프엔씨엔터,KOSDAQ
352910,오비고,KOSDAQ
100030,인지소프트,KOSDAQ
024950,삼천리자전거,KOSDAQ
313760,캐리,KOSDAQ
097800,윈팩,KOSDAQ
464280,티디에스팜,KOSDAQ
066670,디티씨,KOSDAQ
430690,한싹,KOSDAQ
219420,링크제니시스,KOSDAQ
023350,한국종합기술,KOSPI
279600,미디어젠,KOSDAQ
376180,피코그램,KOSDAQ
004410,서울식품,KOSPI
336060,웨이버스,KOSDAQ
114450,그린생명과학,KOSDAQ
340810,시선AI,KOSDAQ
090080,평화산업,KOSPI
078890,가온그룹,KOSDAQ
418620,E8,KOSDAQ
092780,DYP,KOSPI
039290,인포뱅크,KOSDAQ
053620,태양,KOSDAQ
036170,에이치엠넥스,KOSDAQ
462980,아이지넷,KOSDAQ
033130,디지틀조선,KOSDAQ
420570,제이투케이바이오,KOSDAQ
046970,우리로,KOSDAQ
037230,한국팩키지,KOSDAQ
087600,픽셀플러스,KOSDAQ
033170,시그네틱스,KOSDAQ
377220,프롬바이오,KOSDAQ
